THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT,Year
5052,VIETNAM (SOUTH),VNAF,1975-01-20,694180,SEADAB,O-1,NHA TRANG,,,,0,800.0,,,0,O1,O1,,,,120,18.0,VISUAL RECCE,0771,1,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,27182579,NONKINETIC,-1,-1,,,,800.0,0,1975
5082,VIETNAM (SOUTH),VNAF,1975-03-10,694210,SEADAB,A-37,BINH THUY,,,,0,800.0,,,0,A37,A37,,,,22,52.0,TRAINING,0827,1,,D,546FS,,,SOUTH VIETNAM,,,,,UNIT: 546FS - CALLSIGN:,,27182609,NONKINETIC,-1,-1,,,,800.0,0,1975
5144,VIETNAM (SOUTH),VNAF,1975-03-26,694272,SEADAB,CH-47,BIEN HOA,,,,0,800.0,,,0,CH47,CH47,,,,38,53.0,MAINTENANCE,0754,1,,D,237HS,,,SOUTH VIETNAM,,,,,UNIT: 237HS - CALLSIGN:,,27182671,NONKINETIC,-1,-1,,,,800.0,0,1975
5312,VIETNAM (SOUTH),VNAF,1975-01-24,694440,SEADAB,UH-1,NHA TRANG,,,,0,800.0,,,0,UH1,UH1,,,,33,52.0,TRAINING,0811,1,,D,219HS,,,SOUTH VIETNAM,,,,,UNIT: 219HS - CALLSIGN:,,27182839,NONKINETIC,-1,-1,,,,800.0,0,1975
5354,VIETNAM (SOUTH),VNAF,1975-03-04,694482,SEADAB,UH-1,PLEIKU,,,,0,800.0,,,0,UH1,UH1,,,,20,52.0,TRAINING,0838,1,,D,235HS,,,SOUTH VIETNAM,,,,,UNIT: 235HS - CALLSIGN:,,27182881,NONKINETIC,-1,-1,,,,800.0,0,1975
5379,UNITED STATES OF AMERICA,USAF,1975-06-21,694507,SEADAB,KC-135,U TAPAO,,,,0,800.0,,,0,KC135,KC135,,,,543,43.0,AIR REFUELING,1113,8,,D,307SW,,,THAILAND,,,,,UNIT: 307SW - CALLSIGN:,,27182906,NONKINETIC,-1,-1,,,,800.0,0,1975
5472,VIETNAM (SOUTH),VNAF,1975-03-18,694600,SEADAB,F-5,BIEN HOA,,,,76,800.0,LAU3/MA RKT LCHR (19),,342,F5,F5,,,,66,5.0,CLOSE AIR SUPPORT,0831,1,,D,522FS,,,SOUTH VIETNAM,,,,,UNIT: 522FS - CALLSIGN:,,27182999,KINETIC,-1,-1,,,,800.0,327560,1975
5539,UNITED STATES OF AMERICA,USAF,1975-02-03,694667,SEADAB,OV-10,KORAT,,,,0,800.0,,,0,OV10,OV10,,,,61,52.0,TRAINING,1120,4,,D,23TAS1,,,THAILAND,,,,,UNIT: 23TAS1 - CALLSIGN:,,27183066,NONKINETIC,-1,-1,,,,800.0,0,1975
5611,KOREA (SOUTH),KAF,1975-02-25,694739,SEADAB,UH-1,PONCHENTONG,,,,0,200.0,,,0,UH1,UH1,,,,10,52.0,TRAINING,K038,1,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27183138,NONKINETIC,-1,-1,,,,200.0,0,1975
5612,VIETNAM (SOUTH),VNAF,1975-03-08,694740,SEADAB,UH-1,DANANG,,,,0,800.0,,,0,UH1,UH1,,,,40,44.0,ARMED HELICOPTER,0744,1,,D,239HS,,,SOUTH VIETNAM,,,,,UNIT: 239HS - CALLSIGN:,,27183139,KINETIC,-1,-1,,,,800.0,0,1975
5702,VIETNAM (SOUTH),VNAF,1975-01-25,694830,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,15,97.0,OTHER,0757,1,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:,,27183229,NONKINETIC,-1,-1,,,,800.0,0,1975
5738,VIETNAM (SOUTH),VNAF,1975-03-07,694866,SEADAB,CH-47,BIEN HOA,,,,0,800.0,,,0,CH47,CH47,,,,20,50.0,ADMINISTRATIVE,0746,1,,D,237HS,,,SOUTH VIETNAM,,,,,UNIT: 237HS - CALLSIGN:,,27183265,NONKINETIC,-1,-1,,,,800.0,0,1975
5803,VIETNAM (SOUTH),VNAF,1975-03-15,694931,SEADAB,U-17,BINH THUY,,,,0,800.0,,,0,U17,U17,,,,3,53.0,MAINTENANCE,0719,1,,D,122LS,,,SOUTH VIETNAM,,,,,UNIT: 122LS - CALLSIGN:,,27183330,NONKINETIC,-1,-1,,,,800.0,0,1975
5848,UNITED STATES OF AMERICA,USAF,1975-04-23,694976,SEADAB,F-4,UDORN AB,,,,0,800.0,,,0,F4,F4,,,,17,52.0,TRAINING,1110,1,,D,432TFW,,,THAILAND,,,,,UNIT: 432TFW - CALLSIGN:,,27183375,NONKINETIC,-1,-1,,,,800.0,0,1975
5874,VIETNAM (SOUTH),VNAF,1975-02-12,695002,SEADAB,UH-1,CAN THO,,,,0,800.0,,,0,UH1,UH1,,,,40,44.0,ARMED HELICOPTER,0784,1,,D,255HS,,,SOUTH VIETNAM,,,,,UNIT: 255HS - CALLSIGN:,,27183401,KINETIC,-1,-1,,,,800.0,0,1975
5875,VIETNAM (SOUTH),VNAF,1975-03-06,695003,SEADAB,CH-47,DANANG,,,,0,800.0,,,0,CH47,CH47,,,,17,52.0,TRAINING,0871,1,,D,247HS,,,SOUTH VIETNAM,,,,,UNIT: 247HS - CALLSIGN:,,27183402,NONKINETIC,-1,-1,,,,800.0,0,1975
5886,VIETNAM (SOUTH),VNAF,1975-02-28,695014,SEADAB,A-37,DANANG,,,,0,800.0,,,0,A37,A37,,,,113,3.0,AIR INTERDICTION,0779,1,,D,550FS,,,SOUTH VIETNAM,,,,,UNIT: 550FS - CALLSIGN:,,27183413,KINETIC,-1,-1,,,,800.0,0,1975
6035,VIETNAM (SOUTH),VNAF,1975-04-09,695163,SEADAB,F-5,BIEN HOA,,,,6,800.0,M117 GP BOMB (750) LD,,750,F5,F5,,,,120,5.0,CLOSE AIR SUPPORT,0742,1,,D,542FS,,,SOUTH VIETNAM,,,,,UNIT: 542FS - CALLSIGN:,,27183562,KINETIC,-1,-1,,,,800.0,49200,1975
6055,VIETNAM (SOUTH),VNAF,1975-02-19,695183,SEADAB,O-1,BINH THUY,,,,0,800.0,,,0,O1,O1,,,,25,53.0,MAINTENANCE,0767,1,,D,116LS,,,SOUTH VIETNAM,,,,,UNIT: 116LS - CALLSIGN:,,27183582,NONKINETIC,-1,-1,,,,800.0,0,1975
6101,KOREA (SOUTH),KAF,1975-04-07,695229,SEADAB,AU-24,PONCHENTONG,,,,0,200.0,,,0,AU24,AU24,,,,60,54.0,AIRBORNE ALERT,K014,2,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27183628,NONKINETIC,-1,-1,,,,200.0,0,1975
6214,VIETNAM (SOUTH),VNAF,1975-02-24,695342,SEADAB,O-1,PLEIKU,,,,0,800.0,,,0,O1,O1,,,,29,52.0,TRAINING,0764,1,,D,118LS,,,SOUTH VIETNAM,,,,,UNIT: 118LS - CALLSIGN:,,27183741,NONKINETIC,-1,-1,,,,800.0,0,1975
6294,UNITED STATES OF AMERICA,USAF,1975-05-23,695422,SEADAB,HH-43,UDORN AB,,,,0,800.0,,,0,HH43,HH43,,,,8,52.0,TRAINING,1119,1,,D,40ARRS,,,THAILAND,,,,,UNIT: 40ARRS - CALLSIGN:,,27183821,NONKINETIC,-1,-1,,,,800.0,0,1975
6321,VIETNAM (SOUTH),VNAF,1975-01-30,695449,SEADAB,UH-1,PLEIKU,,,,0,800.0,,,0,UH1,UH1,,,,9,53.0,MAINTENANCE,0844,1,,D,229HS,,,SOUTH VIETNAM,,,,,UNIT: 229HS - CALLSIGN:,,27183848,NONKINETIC,-1,-1,,,,800.0,0,1975
6368,UNITED STATES OF AMERICA,USAF,1975-04-12,699959,SEADAB,F-4,UDORN AB,,,,6,200.0,LAU3/MA RKT LCHR (19),,342,F4,F4,,,RACER,164,4.0,ARMED RECCE,4075,4,,D,432TFW,,,CAMBODIA,,,,,UNIT: 432TFW - CALLSIGN: RACER,,27188358,KINETIC,-1,-1,,,,200.0,25860,1975
6419,UNITED STATES OF AMERICA,USAF,1975-06-04,700010,SEADAB,C-130,U TAPAO,,,,87,800.0,PASSENGERS,,0,C130,C130,,,,117,48.0,LOG TROOP CARRYING,1102,11,,D,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,27188409,NONKINETIC,-1,-1,,,,800.0,0,1975
6557,VIETNAM (SOUTH),VNAF,1975-02-16,700148,SEADAB,A-37,PHU CAT,,,,0,800.0,,,0,A37,A37,,,,50,52.0,TRAINING,0729,1,,D,532FS,,,SOUTH VIETNAM,,,,,UNIT: 532FS - CALLSIGN:,,27188547,NONKINETIC,-1,-1,,,,800.0,0,1975
6687,VIETNAM (SOUTH),VNAF,1975-01-13,700278,SEADAB,O-1,BIEN HOA,,,,0,800.0,,,0,O1,O1,,,,20,52.0,TRAINING,0730,1,,D,124LS,,,SOUTH VIETNAM,,,,,UNIT: 124LS - CALLSIGN:,,27188677,NONKINETIC,-1,-1,,,,800.0,0,1975
6725,VIETNAM (SOUTH),VNAF,1975-03-29,700316,SEADAB,UH-1,PHU CAT,,,,14,800.0,LAU3/MA RKT LCHR (19),,342,UH1,UH1,,,,140,44.0,ARMED HELICOPTER,0758,1,,D,243HS,,,SOUTH VIETNAM,,,,,UNIT: 243HS - CALLSIGN:,,27188715,KINETIC,-1,-1,,,,800.0,60340,1975
6869,VIETNAM (SOUTH),VNAF,1975-03-13,700460,SEADAB,UH-1,PLEIKU,,,,0,800.0,,,0,UH1,UH1,,,,15,52.0,TRAINING,0870,1,,D,235HS,,,SOUTH VIETNAM,,,,,UNIT: 235HS - CALLSIGN:,,27188859,NONKINETIC,-1,-1,,,,800.0,0,1975
6880,KOREA (SOUTH),KAF,1975-02-05,700471,SEADAB,T-28,PONCHENTONG,,,,0,200.0,,,0,T28,T28,,,,60,54.0,AIRBORNE ALERT,K005,4,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27188870,NONKINETIC,-1,-1,,,,200.0,0,1975
6913,VIETNAM (SOUTH),VNAF,1975-03-22,700504,SEADAB,UH-1,BIEN HOA,,,,10,800.0,PASSENGERS,,0,UH1,UH1,,,,30,47.0,COMBT CARGO CARRYING,0765,1,,D,245HS,,,SOUTH VIETNAM,,,,,UNIT: 245HS - CALLSIGN:,,27188903,NONKINETIC,-1,-1,,,,800.0,0,1975
7163,VIETNAM (SOUTH),VNAF,1975-03-10,1103612,SEADAB,UH-1,BIEN HOA,,,,20,800.0,PASSENGERS,,0,UH1,UH1,,,,38,47.0,COMBT CARGO CARRYING,0737,1,,D,251HS,,,SOUTH VIETNAM,,,,,UNIT: 251HS - CALLSIGN:,,27592011,NONKINETIC,-1,-1,,,,800.0,0,1975
7179,UNITED STATES OF AMERICA,USAF,1975-03-02,1103628,SEADAB,F-4,UDORN AB,,,,0,800.0,,,0,F4,F4,,,,16,52.0,TRAINING,1108,2,,D,432TFW,,,THAILAND,,,,,UNIT: 432TFW - CALLSIGN:,,27592027,NONKINETIC,-1,-1,,,,800.0,0,1975
7193,UNITED STATES OF AMERICA,USAF,1975-04-14,1103642,SEADAB,C-130,U TAPAO,,,,121,800.0,CARGO (TONS),,0,C130,C130,,,,50,48.0,LOG TROOP CARRYING,1112,6,,D,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,27592041,NONKINETIC,-1,-1,,,,800.0,0,1975
7231,VIETNAM (SOUTH),VNAF,1975-04-20,1103680,SEADAB,CH-47,BIEN HOA,,,,0,800.0,,,0,CH47,CH47,,,,20,53.0,MAINTENANCE,0767,1,,D,237HS,,,SOUTH VIETNAM,,,,,UNIT: 237HS - CALLSIGN:,,27592079,NONKINETIC,-1,-1,,,,800.0,0,1975
7311,VIETNAM (SOUTH),VNAF,1975-03-11,1103760,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,20,97.0,OTHER,0775,1,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:,,27592159,NONKINETIC,-1,-1,,,,800.0,0,1975
7343,VIETNAM (SOUTH),VNAF,1975-01-04,1103792,SEADAB,O-1,BIEN HOA,,,,0,800.0,,,0,O1,O1,,,,25,52.0,TRAINING,0729,1,,D,124LS,,,SOUTH VIETNAM,,,,,UNIT: 124LS - CALLSIGN:,,27592191,NONKINETIC,-1,-1,,,,800.0,0,1975
7395,VIETNAM (SOUTH),VNAF,1975-03-10,1103844,SEADAB,UH-1,DANANG,,,,0,800.0,,,0,UH1,UH1,,,,23,97.0,OTHER,0805,1,,D,257HS,,,SOUTH VIETNAM,,,,,UNIT: 257HS - CALLSIGN:,,27592243,NONKINETIC,-1,-1,,,,800.0,0,1975
7612,UNITED STATES OF AMERICA,USAF,1975-03-30,1104061,SEADAB,C-130,U TAPAO,,,,17,800.0,PASSENGERS,,0,C130,C130,,,,92,50.0,ADMINISTRATIVE,1110,1,,D,374TAW,,,SOUTH VIETNAM,,,,,UNIT: 374TAW - CALLSIGN:,,27592460,NONKINETIC,-1,-1,,,,800.0,0,1975
7653,VIETNAM (SOUTH),VNAF,1975-02-25,1104102,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,40,97.0,OTHER,0756,1,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:,,27592501,NONKINETIC,-1,-1,,,,800.0,0,1975
7692,VIETNAM (SOUTH),VNAF,1975-02-19,1104141,SEADAB,O-1,BINH THUY,,,,0,800.0,,,0,O1,O1,,,,9,50.0,ADMINISTRATIVE,0769,1,,D,122LS,,,SOUTH VIETNAM,,,,,UNIT: 122LS - CALLSIGN:,,27592540,NONKINETIC,-1,-1,,,,800.0,0,1975
7693,VIETNAM (SOUTH),VNAF,1975-02-24,1104142,SEADAB,UH-1,BINH THUY,,,,0,800.0,,,0,UH1,UH1,,,,47,42.0,SEARCH/RESCUE,0737,1,,D,211HS,,,SOUTH VIETNAM,,,,,UNIT: 211HS - CALLSIGN:,,27592541,NONKINETIC,-1,-1,,,,800.0,0,1975
7806,KOREA (SOUTH),KAF,1975-01-19,1104255,SEADAB,UH-1,PONCHENTONG,,,,0,200.0,,,0,UH1,UH1,,,,20,54.0,AIRBORNE ALERT,K031,2,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27592654,NONKINETIC,-1,-1,,,,200.0,0,1975
7865,VIETNAM (SOUTH),VNAF,1975-01-16,1104314,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,40,50.0,ADMINISTRATIVE,0843,1,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:,,27592713,NONKINETIC,-1,-1,,,,800.0,0,1975
7920,VIETNAM (SOUTH),VNAF,1975-02-15,1104369,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,33,45.0,COMMAND/CONTROL,0744,1,,D,251HS,,,SOUTH VIETNAM,,,,,UNIT: 251HS - CALLSIGN:,,27592768,NONKINETIC,-1,-1,,,,800.0,0,1975
7979,VIETNAM (SOUTH),VNAF,1975-03-11,1104428,SEADAB,UH-1,PHU CAT,,,,0,800.0,,,0,UH1,UH1,,,,35,18.0,VISUAL RECCE,0739,1,,D,243HS,,,SOUTH VIETNAM,,,,,UNIT: 243HS - CALLSIGN:,,27592827,NONKINETIC,-1,-1,,,,800.0,0,1975
7999,VIETNAM (SOUTH),VNAF,1975-02-24,1104448,SEADAB,C-130,TAN SON NHUT,,,,310,800.0,CARGO (TONS),,0,C130,C130,,,,67,48.0,LOG TROOP CARRYING,0709,1,,D,437TS,,,SOUTH VIETNAM,,,,,UNIT: 437TS - CALLSIGN:,,27592847,NONKINETIC,-1,-1,,,,800.0,0,1975
8058,UNITED STATES OF AMERICA,USAF,1975-01-13,1104507,SEADAB,HH-53,NAKHON PHANOM,,,,0,800.0,,,0,HH53,HH53,,,,480,98.0,FRIENDLY A/C DAM GND,1122,2,,D,40ARRS,,,THAILAND,,,,,UNIT: 40ARRS - CALLSIGN:,,27592906,NONKINETIC,-1,-1,,,,800.0,0,1975
8132,KOREA (SOUTH),KAF,1975-02-11,1104581,SEADAB,T-28,PONCHENTONG,,,,0,200.0,,,0,T28,T28,,,,30,54.0,AIRBORNE ALERT,K000,2,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27592980,NONKINETIC,-1,-1,,,,200.0,0,1975
8177,VIETNAM (SOUTH),VNAF,1975-03-31,1104626,SEADAB,U-17,NHA TRANG,,,,0,800.0,,,0,U17,U17,,,,143,50.0,ADMINISTRATIVE,0793,1,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,27593025,NONKINETIC,-1,-1,,,,800.0,0,1975
8184,KOREA (SOUTH),KAF,1975-01-26,1104633,SEADAB,T-28,PONCHENTONG,,,,0,200.0,,,0,T28,T28,,,,30,54.0,AIRBORNE ALERT,K000,2,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27593032,NONKINETIC,-1,-1,,,,200.0,0,1975
8305,VIETNAM (SOUTH),VNAF,1975-03-10,1104754,SEADAB,UH-1,PLEIKU,,,,0,800.0,,,0,UH1,UH1,,,,72,50.0,ADMINISTRATIVE,0871,1,,D,235HS,,,SOUTH VIETNAM,,,,,UNIT: 235HS - CALLSIGN:,,27593153,NONKINETIC,-1,-1,,,,800.0,0,1975
8319,VIETNAM (SOUTH),VNAF,1975-01-16,1104768,SEADAB,O-1,BIEN HOA,,,,0,800.0,,,0,O1,O1,,,,190,36.0,FAC/TAC,0721,1,,D,112LS,,,SOUTH VIETNAM,,,,,UNIT: 112LS - CALLSIGN:,,27593167,NONKINETIC,-1,-1,,,,800.0,0,1975
8370,VIETNAM (SOUTH),VNAF,1975-04-10,1122997,SEADAB,UH-1,BIEN HOA,,,,25,800.0,PASSENGERS,,0,UH1,UH1,,,,122,45.0,COMMAND/CONTROL,0798,1,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:,,27611396,NONKINETIC,-1,-1,,,,800.0,0,1975
8400,VIETNAM (SOUTH),VNAF,1975-02-10,1123027,SEADAB,A-37,BINH THUY,,,,12,800.0,MK 82 GP BOMB (500) LD,,500,A37,A37,,,,67,5.0,CLOSE AIR SUPPORT,0720,1,,D,520FS,,,SOUTH VIETNAM,,,,,UNIT: 520FS - CALLSIGN:,,27611426,KINETIC,-1,-1,,,,800.0,63720,1975
8408,VIETNAM (SOUTH),VNAF,1975-02-05,1123035,SEADAB,UH-1,BIEN HOA,,,,43,800.0,PASSENGERS,,0,UH1,UH1,,,,100,50.0,ADMINISTRATIVE,0717,1,,D,245HS,,,SOUTH VIETNAM,,,,,UNIT: 245HS - CALLSIGN:,,27611434,NONKINETIC,-1,-1,,,,800.0,0,1975
8474,UNITED STATES OF AMERICA,USAF,1975-02-06,1123101,SEADAB,A-7,KORAT,,,,0,800.0,,,0,A7,A7,,,,194,52.0,TRAINING,1100,12,,D,388TFW,,,THAILAND,,,,,UNIT: 388TFW - CALLSIGN:,,27611500,NONKINETIC,-1,-1,,,,800.0,0,1975
8569,VIETNAM (SOUTH),VNAF,1975-01-21,1123196,SEADAB,A-37,DANANG,,,,0,800.0,,,0,A37,A37,,,,43,3.0,AIR INTERDICTION,0700,1,,D,516FS,,,SOUTH VIETNAM,,,,,UNIT: 516FS - CALLSIGN:,,27611595,KINETIC,-1,-1,,,,800.0,0,1975
9000,VIETNAM (SOUTH),VNAF,1975-01-20,1123627,SEADAB,CH-47,CAN THO,,,,0,800.0,,,0,CH47,CH47,,,,5,53.0,MAINTENANCE,0742,1,,D,249HS,,,SOUTH VIETNAM,,,,,UNIT: 249HS - CALLSIGN:,,27612026,NONKINETIC,-1,-1,,,,800.0,0,1975
9075,KOREA (SOUTH),KAF,1975-03-06,1123702,SEADAB,UH-1,PONCHENTONG,,,,0,200.0,,,0,UH1,UH1,,,,30,54.0,AIRBORNE ALERT,K024,3,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27612101,NONKINETIC,-1,-1,,,,200.0,0,1975
9076,,OTHER,1975-04-10,1123703,SEADAB,DC-8,PONCHENTONG,,,,0,800.0,,,0,DC8,DC8,,,,13,50.0,ADMINISTRATIVE,C112,5,,D,WO,,,SOUTH VIETNAM,,,,,UNIT: WO - CALLSIGN:,,27612102,NONKINETIC,-1,-1,,,,800.0,0,1975
9088,VIETNAM (SOUTH),VNAF,1975-03-13,1123715,SEADAB,UH-1,CAN THO,,,,0,800.0,,,0,UH1,UH1,,,,65,44.0,ARMED HELICOPTER,0777,1,,D,227HS,,,SOUTH VIETNAM,,,,,UNIT: 227HS - CALLSIGN:,,27612114,KINETIC,-1,-1,,,,800.0,0,1975
9107,VIETNAM (SOUTH),VNAF,1975-03-28,1123734,SEADAB,CH-47,CAN THO,,,,15,800.0,PASSENGERS,,0,CH47,CH47,,,,103,50.0,ADMINISTRATIVE,0787,1,,D,249HS,,,SOUTH VIETNAM,,,,,UNIT: 249HS - CALLSIGN:,,27612133,NONKINETIC,-1,-1,,,,800.0,0,1975
9162,KOREA (SOUTH),KAF,1975-03-30,1123789,SEADAB,C-123,PONCHENTONG,,,,590,200.0,CARGO (TONS),,0,C123,C123,,,,550,95.0,FRIENDLY A/CL TO/L,K030,10,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27612188,NONKINETIC,-1,-1,,,,200.0,0,1975
9286,VIETNAM (SOUTH),VNAF,1975-03-21,1123913,SEADAB,UH-1,BINH THUY,,,,2,800.0,CARGO (TONS),,0,UH1,UH1,,,,73,47.0,COMBT CARGO CARRYING,0784,1,,D,211HS,,,SOUTH VIETNAM,,,,,UNIT: 211HS - CALLSIGN:,,27612312,NONKINETIC,-1,-1,,,,800.0,0,1975
9327,VIETNAM (SOUTH),VNAF,1975-01-18,1123954,SEADAB,RC-47,TAN SON NHUT,,,,80,800.0,PASSENGERS,,0,RC47,RC47,,,,47,48.0,LOG TROOP CARRYING,0804,1,,D,716RS,,,SOUTH VIETNAM,,,,,UNIT: 716RS - CALLSIGN:,,27612353,NONKINETIC,-1,-1,,,,800.0,0,1975
9512,VIETNAM (SOUTH),VNAF,1975-02-20,1124139,SEADAB,F-5,BIEN HOA,,,,0,800.0,,,0,F5,F5,,,,49,5.0,CLOSE AIR SUPPORT,0754,1,,D,540FS,,,SOUTH VIETNAM,,,,,UNIT: 540FS - CALLSIGN:,,27612538,KINETIC,-1,-1,,,,800.0,0,1975
9552,UNITED STATES OF AMERICA,USAF,1975-06-27,1124179,SEADAB,HH-53,NAKHON PHANOM,,,,0,800.0,,,0,HH53,HH53,,,,21,53.0,MAINTENANCE,1113,1,,D,40ARRS,,,THAILAND,,,,,UNIT: 40ARRS - CALLSIGN:,,27612578,NONKINETIC,-1,-1,,,,800.0,0,1975
9642,UNITED STATES OF AMERICA,USAF,1975-04-11,1124269,SEADAB,C-130,U TAPAO,,,,14,1800.0,PASSENGERS,,0,C130,C130,,,,12,48.0,LOG TROOP CARRYING,1001,2,,N,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,27612668,NONKINETIC,-1,-1,,,,1800.0,0,1975
9652,UNITED STATES OF AMERICA,USAF,1975-03-07,1124279,SEADAB,C-130,U TAPAO,,,,569,800.0,CARGO (TONS),,0,C130,C130,,,,147,95.0,FRIENDLY A/CL TO/L,C000,4,,D,374TAW,,,CAMBODIA,,,,,UNIT: 374TAW - CALLSIGN:,,27612678,NONKINETIC,-1,-1,,,,800.0,0,1975
9653,UNITED STATES OF AMERICA,USAF,1975-03-25,1124280,SEADAB,C-130,U TAPAO,,,,29,1800.0,PASSENGERS,,0,C130,C130,,,,11,48.0,LOG TROOP CARRYING,1109,2,,N,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,27612679,NONKINETIC,-1,-1,,,,1800.0,0,1975
9659,VIETNAM (SOUTH),VNAF,1975-02-15,1124286,SEADAB,U-17,BINH THUY,,,,0,800.0,,,0,U17,U17,,,,34,50.0,ADMINISTRATIVE,0770,1,,D,122LS,,,SOUTH VIETNAM,,,,,UNIT: 122LS - CALLSIGN:,,27612685,NONKINETIC,-1,-1,,,,800.0,0,1975
9665,VIETNAM (SOUTH),VNAF,1975-01-23,1124292,SEADAB,UH-1,DANANG,,,,2,800.0,PASSENGERS,,0,UH1,UH1,,,,65,48.0,LOG TROOP CARRYING,0755,1,,D,257HS,,,SOUTH VIETNAM,,,,,UNIT: 257HS - CALLSIGN:,,27612691,NONKINETIC,-1,-1,,,,800.0,0,1975
9671,VIETNAM (SOUTH),VNAF,1975-02-14,1124298,SEADAB,UH-1,CAN THO,,,,162,800.0,PASSENGERS,,0,UH1,UH1,,,,300,47.0,COMBT CARGO CARRYING,0847,1,,D,217HS,,,SOUTH VIETNAM,,,,,UNIT: 217HS - CALLSIGN:,,27612697,NONKINETIC,-1,-1,,,,800.0,0,1975
9877,VIETNAM (SOUTH),VNAF,1975-01-11,1145392,SEADAB,F-5,BIEN HOA,,,,0,800.0,,,0,F5,F5,,,,9,53.0,MAINTENANCE,0825,1,,D,544FS,,,SOUTH VIETNAM,,,,,UNIT: 544FS - CALLSIGN:,,27633791,NONKINETIC,-1,-1,,,,800.0,0,1975
9894,UNITED STATES OF AMERICA,USAF,1975-01-03,1145409,SEADAB,HC-130,KORAT,,,,0,800.0,,,0,HC130,HC130,,,,480,98.0,FRIENDLY A/C DAM GND,1107,2,,D,56ARRS,,,THAILAND,,,,,UNIT: 56ARRS - CALLSIGN:,,27633808,NONKINETIC,-1,-1,,,,800.0,0,1975
9941,UNITED STATES OF AMERICA,USAF,1975-04-29,1145456,SEADAB,F-111,KORAT,,,,0,1800.0,,,0,F111,F111,,,,113,52.0,TRAINING,1108,8,,N,347TFW,,,THAILAND,,,,,UNIT: 347TFW - CALLSIGN:,,27633855,NONKINETIC,-1,-1,,,,1800.0,0,1975
9974,VIETNAM (SOUTH),VNAF,1975-02-08,1145489,SEADAB,VC-47,TAN SON NHUT,,,,0,800.0,,,0,VC47,VC47,,,,10,53.0,MAINTENANCE,0707,1,,D,314SM,,,SOUTH VIETNAM,,,,,UNIT: 314SM - CALLSIGN:,,27633888,NONKINETIC,-1,-1,,,,800.0,0,1975
10020,VIETNAM (SOUTH),VNAF,1975-04-20,1145535,SEADAB,UH-1,CAN THO,,,,44,800.0,CARGO (TONS),,0,UH1,UH1,,,,193,47.0,COMBT CARGO CARRYING,0734,1,,D,217HS,,,SOUTH VIETNAM,,,,,UNIT: 217HS - CALLSIGN:,,27633934,NONKINETIC,-1,-1,,,,800.0,0,1975
